frame_number,person_center_x,person_center_y,person_velocity,person_intersection_percentage,vehicle_center_x,vehicle_center_y,vehicle_velocity,vehicle_intersection_percentage,violation
13993.0,1624.4269,907.8293,49.07502,0.11429,1365.8877,822.33673,40.57836,10.58729,0
13994.0,1628.125,910.9583,4.84427,0.00273,1401.06,818.52,35.37884,10.37732,0
14418.0,1384.45,767.95,4.93036,1.85455,784.6,727.76,9.44083,0.01986,0
14419.0,1380.3381,766.1831,4.47549,1.95676,783.3488,735.03485,7.38171,0.05398,0
14420.0,1384.2115,777.4039,11.87054,2.12295,784.12494,734.62494,0.87778,0.07245,0
14421.0,1384.3771,770.5574,6.8485,1.81578,782.0454,740.1137,5.86939,0.11183,0
14422.0,1382.15,771.55,2.43824,1.90552,790.0,728.80646,13.82487,0.13947,1
14423.0,1381.4062,770.0156,1.70513,2.099,805.481,736.7468,17.3986,0.1825,1
14424.0,1377.6885,774.78687,6.04868,2.17237,808.82434,728.63513,8.77368,0.22144,1
14425.0,1380.8572,771.1071,4.85605,2.36513,796.4835,735.82416,14.28208,0.29656,1
14426.0,1379.2759,775.8104,4.96196,1.95569,805.4711,733.9039,9.19046,0.37336,1
14427.0,1375.0,782.2,7.68835,2.04796,803.4194,732.0968,2.73408,0.4429,1
14428.0,1375.0952,776.0,6.20074,2.02174,820.72943,736.3412,17.82282,0.47793,1
14429.0,1376.0321,772.11285,3.99843,1.83707,820.6551,743.62067,7.27986,0.55549,1
14430.0,1377.3948,775.1053,3.28798,1.86903,813.37897,735.9158,10.59756,0.60989,1
14431.0,1372.6235,771.74115,5.83799,2.03107,825.12494,738.6875,12.06863,0.61382,1
14432.0,1369.125,770.62494,3.67227,2.23009,844.79346,736.20654,19.82431,0.76207,1
14433.0,1376.1428,773.8393,7.71891,2.47103,838.74194,752.0968,17.00356,0.89022,1
14434.0,1375.0,775.41675,1.94787,2.2453,831.9457,738.1304,15.53218,0.91673,1
14435.0,1371.05,770.1,6.62341,2.15294,840.69904,736.4272,8.91753,1.14267,1
14436.0,1376.8209,771.8955,6.04375,1.88941,835.13885,742.36115,8.1318,1.15779,1
14437.0,1379.5625,775.5,4.52864,1.88557,848.9698,746.6363,14.47651,1.47976,1
14438.0,1379.6171,778.65955,3.16002,2.01574,849.0,737.35486,9.28154,1.60673,1
14439.0,1373.1875,761.5625,18.26604,1.79641,861.4412,738.9706,12.54564,1.80781,1
14440.0,1369.6731,752.6539,9.57678,1.81342,856.8108,737.91895,4.74829,1.94234,1
14441.0,1371.2046,758.9318,6.46206,1.82729,885.5294,752.7942,32.3424,2.16842,1
14442.0,1368.2448,748.59186,10.75522,1.7225,863.37,755.97,22.38584,2.43017,1
14443.0,1374.1577,771.1579,23.32786,1.62521,876.4138,758.9224,13.37379,2.84324,1
14444.0,1367.3685,767.6053,7.66273,1.56773,868.83325,763.4722,8.84108,3.07289,1
14445.0,1367.5135,769.0541,1.45604,1.59043,868.486,770.85986,7.39573,3.41463,1
14446.0,1365.1621,765.40533,4.34075,1.58801,895.7778,761.08325,28.99004,3.56274,1
14447.0,1367.6471,768.0,3.59265,1.73674,889.54126,763.4037,6.65419,3.93831,1
14448.0,1369.8647,775.9459,8.24962,1.60203,881.00824,765.29755,8.74066,4.36919,1
14449.0,1351.762,776.0952,18.10352,1.74306,898.30914,760.9091,17.84874,4.84736,1
14450.0,1364.8462,782.7692,14.68807,1.70489,906.0,784.44446,24.7601,5.20402,1
14451.0,1361.1818,762.7273,20.37418,1.66078,901.08,785.01,4.95238,5.50645,1
14452.0,1350.1577,769.5263,12.95197,1.68796,895.54126,785.9725,5.62176,6.0756,1
14453.0,1351.2439,762.29266,7.31472,1.79487,905.8449,778.8104,12.5483,6.64968,1
14454.0,1354.1875,771.4375,9.60692,1.78294,924.2,795.3143,24.68382,7.162,1
14455.0,1349.5385,771.9231,4.67434,1.82572,922.2056,782.21497,13.25026,7.50762,1
14456.0,1347.5454,767.7273,4.6451,1.67968,914.64105,789.20514,10.29977,7.94285,1
14457.0,1351.1322,762.2265,6.56686,1.64338,941.8661,793.15173,27.50961,8.41572,1
14458.0,1349.8085,766.7872,4.74897,1.67818,935.9459,804.2432,12.57252,9.20109,1
14459.0,1350.9332,772.13336,5.46319,1.62099,941.208,783.216,21.67564,9.60417,1
14460.0,1341.0,759.43634,16.12097,1.58618,940.37787,801.88885,18.69136,10.26898,1
14461.0,1342.5319,771.70215,12.3611,1.55076,956.51227,795.87805,17.2177,10.58469,1
14462.0,1340.5264,762.4737,9.44385,1.47767,965.48505,802.00745,10.86652,11.20681,1
14463.0,1337.8846,779.6539,17.38209,1.52173,951.50385,797.38165,14.72657,11.51593,1
14464.0,1337.9269,773.2683,6.3857,1.60464,956.0732,795.8536,4.81806,12.01006,1
14465.0,1336.1842,772.6579,1.84649,1.67462,968.95386,793.77686,13.04702,12.60339,1
14466.0,1337.5714,763.0714,9.68633,1.75948,958.296,799.296,12.00208,13.01252,1
14467.0,1338.5807,756.871,6.28205,1.80125,975.0,803.86566,17.31775,13.57084,1
14468.0,1334.6757,769.0541,12.79364,1.94017,976.9487,800.9231,3.52934,13.96818,1
14469.0,1339.8649,753.5676,16.33279,2.12679,988.6103,806.07355,12.7483,14.32782,1
14470.0,1338.5625,744.9375,8.72778,2.14048,970.8832,797.27734,19.78943,15.07422,1
14471.0,1337.7097,745.06445,0.86219,1.98688,1004.2164,789.694,34.18491,15.51209,1
14472.0,1322.7858,753.4286,17.10795,2.44001,995.4389,812.7626,24.68205,16.24117,1
14473.0,1326.6522,755.54346,4.40706,2.54287,1002.4072,804.51434,10.79777,16.82269,1
14474.0,1329.6923,748.53845,7.63622,2.59621,1024.64,792.72,25.16755,17.00282,1
14475.0,1319.6786,757.4464,13.40244,2.80512,1009.83875,802.6065,17.79949,17.31785,1
14476.0,1317.3387,777.871,20.55815,2.52163,1036.5227,827.7046,36.63265,17.72579,1
14477.0,1317.1406,759.46875,18.40329,2.53427,1033.5,832.8913,6.00327,18.12665,1
14478.0,1314.409,759.0454,2.76417,2.47367,1018.8984,831.84375,14.63909,18.74412,1
14479.0,1310.9539,761.58453,4.28784,2.57131,1054.0,835.2889,35.27022,18.79197,1
14480.0,1312.862,769.0862,7.74048,2.92068,1044.6892,836.1283,9.34856,19.12124,1
14481.0,1310.7236,767.6053,2.60114,2.99699,1043.9259,834.88885,1.45563,19.85656,1
14482.0,1311.75,771.2,3.73838,2.77738,1059.6338,828.4648,16.97077,20.03836,1
14483.0,1308.4138,781.86206,11.17181,3.23742,1073.4452,839.7945,17.86385,20.30367,1
14484.0,1310.0526,777.0526,5.08099,3.09158,1084.862,847.2207,13.6196,20.20414,1
14485.0,1321.7333,769.0,14.1874,2.61719,1091.3091,843.2909,7.55033,20.8179,1
14486.0,1324.4445,768.83325,2.7163,2.51607,1082.54,839.38,9.60162,21.24967,1
14487.0,1329.2142,775.7143,8.3725,2.39939,1095.6207,847.1173,15.19768,20.93613,1
14488.0,1325.3654,768.28845,8.36403,2.21931,1106.8071,861.15,17.94587,21.42626,1
14489.0,1320.2142,768.5893,5.1599,2.12207,1121.3812,858.45,14.82209,21.23769,1
14490.0,1320.75,764.8393,3.78808,1.77773,1129.0135,861.6081,8.25989,21.496,1
14491.0,1319.0,758.65,6.43192,1.50454,1135.898,866.0204,8.177,21.25016,1
14492.0,1316.6818,761.9546,4.03658,1.11222,1136.8671,875.6392,9.66753,21.39056,1
14529.0,1245.0,709.5,10.63252,0.01593,1642.48,845.52,54.20686,6.37396,0
14530.0,1244.0,743.4286,33.94332,0.83445,1601.2095,839.0878,41.76874,5.80393,0
14531.0,1248.5676,750.1622,8.1366,1.50505,1573.721,823.1162,31.79166,5.43609,0
14532.0,1250.6571,761.6572,11.68336,2.2528,1573.5454,798.2954,24.82142,5.05002,0
14533.0,1263.75,749.0357,18.18585,2.73786,1551.7416,814.0786,26.91684,4.77264,0
14534.0,1257.4615,770.53845,22.40341,2.53718,1522.8,815.63336,28.98326,4.50807,0
14535.0,1244.4642,779.51794,15.79748,2.65564,1513.2759,811.24133,10.48805,4.1647,0
14536.0,1249.9592,767.69385,13.03851,2.68386,1508.4353,817.9412,8.26547,3.81,0
14537.0,1251.1731,768.1731,1.30505,2.7104,1624.2828,882.7735,132.75511,3.61764,0
14538.0,1238.7946,770.7945,12.65306,2.76338,1634.2307,886.61536,10.66383,3.26662,0
14539.0,1233.6774,762.0968,10.09136,2.61807,1632.6521,868.34784,18.33559,2.91785,0
14540.0,1234.7142,771.25714,9.21884,3.02023,1655.6595,898.5319,37.95281,2.57435,0
14541.0,1234.1538,772.9385,1.77228,2.96063,1695.3934,886.5,41.51564,2.25899,0
14542.0,1231.9565,764.73914,8.48865,2.79641,1603.3704,876.66675,92.54697,1.83643,0
14543.0,1237.9138,774.3104,11.27375,2.93371,1651.8058,850.83496,54.89324,1.67959,0
14544.0,1223.4286,782.0476,16.42214,3.00829,1666.0256,874.2564,27.40015,1.33736,0
14545.0,1222.2656,779.71875,2.60309,2.98737,1702.5664,870.0,36.78784,1.01913,0
14546.0,1222.2203,766.11865,13.60017,2.99383,1589.5846,845.67694,115.57033,0.78027,0
14547.0,1219.8806,768.5821,3.39747,2.92927,1608.8423,820.2632,31.88594,0.54579,0
14548.0,1217.4324,756.36487,12.46012,2.88038,1603.7288,828.4068,9.61589,0.36358,0
14549.0,1219.8,768.6462,12.50746,2.92806,1636.8572,832.381,33.36594,0.21895,0
14550.0,1212.5294,775.09406,9.71792,2.99809,1622.619,824.0952,16.47359,0.08921,0
14551.0,1216.9736,772.06573,5.3779,3.14843,1610.2667,847.8,26.73005,0.01905,0
14951.0,599.13464,766.4423,19.86852,1.69633,895.3412,739.58826,17.87804,0.00842,0
14952.0,596.5227,776.3863,10.28134,1.7361,898.35486,745.9032,6.99719,0.04817,0
14953.0,602.0526,769.57886,8.77046,1.77181,902.0842,743.0526,4.69404,0.0917,0
14954.0,604.0755,763.6414,6.27258,1.98115,892.4176,739.3516,10.35089,0.17277,0
14955.0,595.02985,763.4776,9.04714,1.97276,896.8348,743.8348,6.29374,0.31994,0
14956.0,589.8,762.0,5.43459,1.95244,897.33325,752.11115,8.29124,0.59986,0
14957.0,581.06555,775.4263,16.01729,2.0954,920.89026,752.4146,23.5589,0.88012,0
14958.0,589.4651,751.9535,24.93032,2.01951,911.4944,741.8427,14.14382,1.13837,0
14959.0,576.6724,777.10345,28.21654,2.18286,913.90106,748.8713,7.42917,1.29048,0
14960.0,585.4909,764.2909,15.55401,2.27914,909.8972,746.13086,4.85182,1.54383,0
14961.0,584.2353,757.4706,6.93493,2.20907,934.4835,754.45056,25.9558,1.87714,0
14962.0,578.64703,748.2353,10.79441,2.30937,928.08514,737.3936,18.21756,2.10787,0
14963.0,570.28766,769.5617,22.90617,2.43366,923.59827,751.9286,15.21176,2.40713,0
14964.0,574.2778,761.2222,9.24483,2.21186,933.2942,739.9412,15.41782,2.70914,0
14965.0,571.4727,770.5091,9.70125,2.09513,957.6696,742.8214,24.54507,3.13213,0
14966.0,561.65216,782.8043,15.73582,1.98891,944.7447,746.42554,13.41803,3.32659,0
14967.0,567.54,775.5,9.38187,1.92108,945.1593,740.6283,5.81205,3.72085,0
14968.0,560.9545,789.1363,15.14326,2.52571,950.37506,736.7,6.52954,3.90361,0
14969.0,563.4857,783.6,6.08756,2.43398,949.2619,735.2143,1.85643,4.19345,0
14970.0,561.6857,783.5571,1.8005,2.43874,952.06934,764.198,29.11936,4.54234,0
14971.0,562.47943,778.726,4.89588,2.50442,957.35297,766.6941,5.84356,5.18306,0
14972.0,556.0741,780.55554,6.66149,2.4711,977.26416,770.2925,20.23373,5.62009,0
14973.0,552.0,794.6572,14.67835,2.52252,955.2647,761.6177,23.648,6.0303,0
14974.0,554.1429,786.619,8.31888,2.5939,950.71576,766.07367,6.3678,6.30598,0
14975.0,552.04614,794.16925,7.83596,2.44368,970.76666,769.36664,20.31951,6.59535,0
14976.0,554.0741,790.9259,3.82517,2.60026,974.9151,768.31134,4.28056,6.7246,0
14977.0,550.09375,784.1875,7.82619,2.41962,969.15,767.975,5.77488,7.11842,0
14978.0,552.0682,781.3637,3.44565,2.34766,979.5289,773.4808,11.7488,7.59809,0
14979.0,551.89026,784.8293,3.4702,2.29428,1007.0748,776.3552,27.69546,8.3045,0
14980.0,555.49316,786.7808,4.09749,2.32948,990.1875,770.37506,17.91486,8.69389,0
14981.0,551.78876,797.5352,11.37452,2.30624,1010.0551,767.4094,20.08773,9.14774,0
14982.0,549.25714,792.3428,5.77667,2.27072,1000.775,775.775,12.49413,9.38475,0
14983.0,550.22894,793.19275,1.29103,2.20878,1022.37274,781.44543,22.32969,10.27788,0
14984.0,549.8077,783.5,9.7019,1.99349,1028.2164,766.791,15.77659,11.04033,0
14985.0,548.88605,783.5316,0.92217,2.10312,1019.0227,770.2273,9.81492,11.35211,0
14986.0,553.7324,789.8874,7.99265,2.06806,1017.5172,777.3104,7.2413,12.09817,0
14987.0,555.8289,790.81573,2.29289,2.07576,1043.3622,780.874,26.0895,12.98923,0
14988.0,555.3803,791.5352,0.84783,1.90597,1035.4701,784.1418,8.54186,13.32815,0
14989.0,545.22974,779.5541,15.70293,1.84574,1042.3282,774.2748,12.01632,13.95332,0
14990.0,544.10767,780.3692,1.38689,1.74231,1054.093,775.3721,11.81583,14.32825,0
14991.0,536.8052,777.5454,7.82942,1.64607,1056.863,776.11646,2.8683,15.05426,0
14992.0,536.625,785.1477,7.60437,1.61272,1055.4604,778.5539,2.81223,15.67124,0
14993.0,536.4878,790.683,5.53692,1.59598,1061.0089,797.0625,19.32231,16.39069,0
14994.0,532.7561,786.3293,5.73408,1.47033,1052.9077,802.477,9.74399,16.89602,0
14995.0,546.8182,781.5273,14.85938,1.35131,1065.0,799.168,12.53685,17.73637,0
14996.0,533.4,789.05,15.38304,1.48603,1094.0233,801.6977,29.13336,18.79253,0
14997.0,524.0,768.88464,22.24863,1.48838,1075.9111,794.73334,19.40498,19.45044,0
14998.0,529.59033,766.51807,6.07063,1.31997,1063.1172,799.98627,13.83032,19.95191,0
14999.0,537.21124,763.64795,8.14348,1.23742,1086.4962,801.9474,23.46114,20.34103,0
15000.0,526.519,759.49365,11.47092,1.17392,1080.939,795.8931,8.2181,20.65811,0
15001.0,531.913,769.3043,11.19576,1.09857,1080.2727,799.3007,3.47212,20.86359,0
15002.0,523.13794,781.7069,15.19297,0.99594,1112.683,799.8049,32.4142,21.11548,0
15003.0,515.17645,760.35297,22.78982,0.53264,1111.6285,804.12866,4.45045,21.27227,0
15004.0,515.5472,758.49054,1.89897,0.50004,1124.4082,809.10205,13.71331,21.3714,0
15005.0,515.4706,754.8823,3.60903,0.57145,1116.8451,801.8874,10.45241,21.39402,0
15006.0,516.4091,745.0909,9.83632,0.49065,1133.8445,813.3555,20.50607,21.60422,0
15007.0,518.2031,753.7031,8.79711,0.52223,1130.1326,805.86145,8.36299,21.66976,0
15008.0,518.8929,752.6786,1.23509,0.66269,1122.902,816.72546,13.05022,21.75661,0
15009.0,516.3571,759.3571,7.14373,0.50668,1151.86,811.86,29.36391,21.88779,0
15010.0,511.29733,742.5406,17.5613,0.52889,1154.5244,810.5854,2.9536,21.91113,0
15011.0,503.26315,763.57886,22.52024,0.51753,1142.8024,808.491,11.90768,21.86269,0
15012.0,506.9565,754.95654,9.3801,0.69719,1171.5,813.4765,29.12745,22.04307,0
15013.0,499.20895,762.98505,11.15713,0.53635,1165.6154,814.29584,5.94142,21.97829,0
15014.0,495.0822,758.0137,6.46102,0.5167,1159.2485,810.95374,7.19069,21.9359,0
15015.0,495.49368,765.34174,7.33967,0.52049,1171.8033,811.66846,12.57514,21.90733,0
15016.0,494.52173,760.73914,4.70417,0.44604,1190.5435,816.78253,19.42538,21.83907,0
15017.0,492.34427,757.8688,3.60277,0.41947,1187.9824,809.1228,8.07659,21.66177,0
15018.0,492.65,762.2,4.34195,0.39098,1208.8882,827.441,27.7958,21.76625,0
15019.0,492.0,782.5263,20.33668,0.41992,1217.0114,835.517,11.45463,21.76638,0
15020.0,489.33337,769.66675,13.1332,0.36386,1212.6923,836.3736,4.40321,21.52753,0
15021.0,483.4875,769.425,5.85085,0.33854,1211.6868,831.1484,5.32108,21.37555,0
15022.0,479.75293,769.5176,3.73571,0.30041,1245.1406,837.3594,34.02554,21.21672,0
15023.0,481.8375,772.3125,3.48664,0.26773,1246.2344,837.34375,1.09386,20.9459,0
15024.0,480.23807,763.0,9.44885,0.25764,1256.9198,833.7113,11.28598,20.74599,0
15025.0,475.16663,761.87506,5.19472,0.2391,1248.9692,835.5077,8.15099,20.39861,0
15026.0,472.59677,775.35486,13.72264,0.23021,1235.3286,840.9143,14.67304,20.10673,0
15027.0,471.61646,774.2466,1.47965,0.23803,1275.513,838.47675,40.2582,19.86297,0
15028.0,470.95523,776.2388,2.0991,0.23015,1280.0247,837.19214,4.69102,19.49469,0
15029.0,475.19116,770.42645,7.19214,0.23822,1266.8883,840.0,13.43309,19.12148,0
15030.0,470.06024,767.92773,5.70701,0.22984,1297.3792,844.23694,30.78382,18.843,0
15031.0,465.93503,758.6883,10.11852,0.21957,1291.7268,836.7219,9.40343,18.4615,0
15032.0,466.39285,772.9643,14.28334,0.20155,1299.4286,850.6071,15.87816,18.14908,0
15033.0,458.8052,777.5844,8.88357,0.18445,1312.8932,859.16504,15.9541,18.04222,0
15034.0,464.31033,777.89655,5.51397,0.13755,1313.9082,856.347,2.99533,17.69516,0
15035.0,460.3256,782.3372,5.96638,0.1139,1336.2878,871.94635,27.27985,17.30767,0
15036.0,455.96155,775.88464,7.78978,0.12881,1336.0514,865.00934,6.94104,16.91547,0
15037.0,454.3412,777.17645,2.07228,0.13305,1363.8713,872.1089,28.71155,16.42886,0
15038.0,454.8228,770.2405,6.95267,0.07843,1350.5845,871.8312,13.28977,16.06771,0
15039.0,449.7097,789.48395,19.91112,0.07856,1370.8805,870.17255,20.36368,15.61942,0
15040.0,444.9759,783.9036,7.31766,0.07863,1378.6736,876.53314,10.05926,15.16155,0
15041.0,447.4535,788.44183,5.17048,0.03821,1385.8606,878.22784,7.38425,14.73633,0
15042.0,444.85715,795.23376,7.27127,0.03822,1405.0773,877.7722,19.22195,14.18161,0
15043.0,443.53012,797.0241,2.22853,0.03811,1412.1544,882.5792,8.55528,13.80205,0
15044.0,445.7333,780.5,16.67034,0.01337,1426.9962,877.43726,15.70726,13.30211,0
15045.0,442.5,786.4412,6.76401,0.00667,1428.1299,873.6496,3.95368,12.96706,0
15046.0,441.88043,785.70654,0.961,0.02373,1424.2755,864.35095,10.06583,12.69386,0
15047.0,444.10464,791.02325,5.76321,0.00758,1456.1744,870.2553,32.44076,12.39756,0
15048.0,441.75824,775.4176,15.78106,0.0133,1421.7296,869.897,34.44669,12.14113,0
15049.0,441.11325,775.9528,0.83816,0.06163,1442.6,869.85,20.87042,11.74034,0
15050.0,438.82977,787.0532,11.33277,0.02383,1458.8876,868.48755,16.34436,11.53293,0
15051.0,441.4421,781.38947,6.23713,0.06141,1451.096,863.959,9.01196,11.13667,0
15052.0,441.0,791.4123,10.03263,0.01802,1462.45,866.2,11.57307,10.9866,0
15053.0,438.64285,792.5714,2.6267,0.04729,1445.8884,861.124,17.32196,10.64756,0
15054.0,432.43332,788.3,7.5368,0.03217,1454.584,862.5,8.80376,10.54119,0
15055.0,432.15463,779.5051,8.79928,0.01805,1459.1559,848.7792,14.46242,10.23618,0
15056.0,434.1735,782.60205,3.69684,0.00095,1439.7349,874.1162,31.924,10.26962,0
17171.0,472.84213,804.3684,6.03062,0.00094,964.13336,778.06665,6.68394,7.38561,0
17172.0,474.4655,795.10345,9.40611,0.00094,964.4706,777.5,0.6594,8.15097,0
17173.0,489.05173,811.4483,21.90689,0.01156,992.93335,769.23334,29.63894,8.76828,0
17174.0,489.72415,808.5,3.02401,0.02784,988.4854,787.0777,18.39036,9.76848,0
17175.0,490.38,804.96,3.60022,0.0546,995.5526,796.07886,11.44409,11.00593,0
17176.0,486.6977,778.46515,26.7496,0.07172,994.2683,793.0488,3.29109,11.59684,0
17177.0,490.10205,789.9184,11.94856,0.07824,995.925,789.62494,3.80352,11.81669,0
17178.0,487.29413,782.2942,8.12489,0.07817,995.39496,783.1513,6.49542,12.38076,0
17179.0,490.0909,785.0909,3.95523,0.07797,990.0,785.33325,5.81954,12.73502,0
17180.0,490.66153,775.75385,9.35446,0.0987,1003.92,783.36,14.05916,12.80638,0
17181.0,493.55,791.1,15.6156,0.127,1009.1464,777.63416,7.75243,13.35247,0
17182.0,494.88,793.26,2.53667,0.19858,1014.23627,771.8268,7.72218,13.53869,0
17183.0,490.875,776.62494,17.11034,0.29742,1024.438,775.562,10.86408,13.82414,0
17184.0,488.0,806.5909,30.10348,0.41823,1006.6551,809.9224,38.68937,14.25231,0
17185.0,490.8169,818.3239,12.06644,0.4612,1028.9552,798.6269,24.99762,14.37126,0
17186.0,492.31345,827.1045,8.9072,0.54758,1032.1794,817.89746,19.53844,14.72237,0
17187.0,494.33337,826.87506,2.03289,0.61265,1035.3564,809.46533,9.01078,15.12725,0
17188.0,489.2609,817.4782,10.67842,0.58381,1036.102,816.4286,7.00306,14.80436,0
17189.0,490.2,820.37134,3.04174,0.63431,1047.0483,803.2258,17.15034,16.00199,0
17190.0,491.83337,822.7917,2.91986,0.61168,1045.165,825.75726,22.61,15.91529,0
17191.0,489.15787,805.7763,17.22444,0.59497,1054.3269,819.0289,11.3671,16.25674,0
17192.0,486.0,796.8148,9.50161,0.66299,1055.3534,818.431,1.18789,16.7533,0
17193.0,484.9773,792.3068,4.62255,0.62416,1052.7672,812.9224,6.08548,16.86203,0
17194.0,482.17896,795.5053,4.24976,0.7381,1051.8403,818.82355,5.97347,17.28613,0
17195.0,489.09473,803.17896,10.33023,0.7736,1057.9906,833.27106,15.70211,17.23467,0
17196.0,492.02856,805.7143,3.87754,0.79273,1062.1025,820.0769,13.82005,17.46381,0
17197.0,490.51575,807.0,1.98534,0.83577,1064.525,827.05,7.38189,17.8073,0
17198.0,490.5,803.67645,3.32358,0.87871,1063.6726,817.354,9.73338,18.27776,0
17199.0,495.1154,818.8461,15.85626,0.90662,1074.624,822.744,12.20597,18.58086,0
17200.0,496.3846,820.3461,1.96493,0.92446,1087.8984,831.4922,15.89782,18.45152,0
17201.0,498.85715,822.23376,3.11072,0.90689,1088.6471,820.0084,11.50814,18.63426,0
17202.0,492.04,826.64,8.11717,0.9145,1078.4766,834.21094,17.46858,18.95426,0
17203.0,495.1111,827.5926,3.21545,0.92578,1080.6986,834.4932,2.2399,19.35949,0
17204.0,491.06897,808.2758,19.7351,1.00921,1088.9375,821.0208,15.79188,19.55711,0
17205.0,490.6,808.76666,0.67882,1.01047,1101.5217,832.0,16.70046,19.42411,0
17206.0,488.06668,798.5334,10.54224,1.02047,1108.9478,820.8582,13.38974,19.61201,0
17207.0,493.3846,810.03296,12.66973,1.04658,1097.2847,826.77686,13.07894,19.86512,0
17208.0,493.43616,808.3723,1.66144,1.06331,1107.1765,852.3823,27.44969,19.87475,0
17209.0,492.2376,806.9406,1.86716,1.06541,1121.7273,850.4628,14.67684,20.13908,0
17210.0,493.07693,815.88464,8.98333,1.06566,1109.525,861.025,16.13863,20.40603,0
17211.0,494.31033,812.8276,3.2965,1.06499,1118.3644,849.20337,14.76095,20.52027,0
17212.0,501.55557,820.0,10.19494,1.04065,1128.9474,854.0752,11.65052,20.75653,0
17213.0,499.0909,812.6591,7.74357,1.04902,1125.5111,847.2,7.6861,20.94168,0
17214.0,498.51923,819.83655,7.20016,1.01758,1139.514,865.92255,23.37981,20.51248,0
17215.0,498.48383,818.51605,1.32091,1.05236,1150.5883,853.2353,16.84057,20.57603,0
17216.0,499.42105,813.97894,4.63295,1.05994,1138.1538,838.523,19.26304,20.75231,0
17217.0,497.67963,821.35925,7.58298,1.08357,1132.6285,860.3143,22.48077,20.91671,0
17218.0,500.767,807.20386,14.48817,1.09252,1157.9535,857.72095,25.45738,20.46986,0
17219.0,499.40817,806.51013,1.52564,1.08537,1163.898,862.46936,7.60815,20.60593,0
17220.0,500.72476,812.66974,6.29868,1.1042,1164.8202,858.4748,4.09965,20.73566,0
17221.0,503.04672,820.73834,8.39606,1.09591,1180.2339,865.08875,16.77276,20.20641,0
17222.0,503.43533,822.91766,2.21369,1.07959,1172.6719,869.69525,8.85466,20.42398,0
17223.0,506.34784,823.17395,2.92379,1.07175,1187.1343,870.4832,14.48385,20.56422,0
17224.0,501.40384,822.46155,4.99505,1.06307,1174.4884,851.2093,23.05216,20.677,0
17225.0,503.53607,816.3711,6.45285,1.06738,1187.3518,864.38885,18.41656,20.72867,0
17226.0,504.0,809.0,7.38574,1.07419,1172.0067,859.23645,16.18701,20.71473,0
17227.0,507.03192,803.5213,6.26168,1.06456,1188.5918,859.9388,16.59994,20.26435,0
17228.0,500.82175,809.8812,8.88897,1.05788,1183.204,879.2171,20.01705,20.33705,0
17229.0,502.63916,808.29895,2.40962,1.06131,1196.5033,871.1921,15.53296,20.25643,0
17230.0,506.75,810.62494,4.72329,1.07228,1197.5571,875.1429,4.08894,19.86089,0
17231.0,506.71155,803.71155,6.91356,1.0604,1217.9111,875.7111,20.36194,20.18159,0
17232.0,509.74387,797.561,6.85746,1.06231,1213.777,866.5154,10.0823,20.15505,0
17233.0,517.3913,781.82605,17.49482,1.05542,1230.5961,898.50995,36.14601,20.11725,0
17234.0,513.8523,793.12494,11.84016,1.03696,1234.0,888.5417,10.53342,19.66266,0
17235.0,513.507,791.3662,1.79236,1.05604,1219.1606,886.5328,14.97471,19.68852,0
17236.0,518.95,806.9,16.45982,1.07667,1213.6974,891.0395,7.08217,19.60952,0
17237.0,517.48193,788.3132,18.64468,1.00798,1238.0365,893.5621,24.46948,19.10772,0
17238.0,521.619,788.8571,4.17268,0.97784,1240.9362,889.19147,5.24502,19.10737,0
17239.0,523.05634,780.2113,8.76453,0.99447,1246.2041,886.2857,6.0162,19.07654,0
17240.0,1097.069,795.0,13.0933,1.40312,1240.5608,884.4527,5.93354,18.87889,0
17241.0,1111.7587,791.89655,15.01395,1.43825,1259.3541,889.4375,19.44319,18.40967,0
17242.0,1105.6875,784.6875,9.42494,1.33421,1274.4474,882.1776,16.74851,18.32795,0
17243.0,1114.4348,769.3043,17.69626,1.57162,1269.6335,883.93787,5.12558,18.22993,0
17244.0,1129.375,806.4375,40.02602,2.48134,1287.3577,880.96686,17.9714,17.77307,0
17245.0,1126.9565,777.26086,29.2767,1.72978,1283.9817,884.4146,4.82537,17.70154,0
17246.0,1131.4286,791.0357,14.48259,1.54392,1290.1754,886.1404,6.42966,17.55243,0
17247.0,1138.05,787.05,7.7285,1.67743,1274.5482,877.9518,17.64263,17.29717,0
17248.0,1141.6364,786.0,3.73685,1.98592,1293.849,886.03766,20.92612,16.91804,0
17249.0,1153.08,776.88,14.63319,1.61695,1300.1688,880.0909,8.67785,16.77361,0
17250.0,1143.5769,788.0769,14.686,2.31229,1304.1307,895.0057,15.43204,16.46801,0
17251.0,1154.4,800.3143,16.33686,2.60369,1330.7021,903.40424,27.86711,16.27672,0
17252.0,1157.1818,814.9091,14.85758,2.72703,1317.344,897.1911,14.73239,16.09305,0
17253.0,1157.0358,794.5714,20.33823,2.98507,1326.1578,908.5965,14.41412,15.79038,0
17254.0,1173.1765,796.7647,16.28908,2.79923,1337.1487,898.3783,15.00697,15.427,0
17255.0,1175.0294,820.9412,24.24735,3.44227,1328.086,910.1325,14.84216,15.20869,0
17256.0,1174.5,806.9,14.05112,3.59391,1341.3593,904.32935,14.48633,14.90549,0
17257.0,1187.3182,804.2727,13.08472,3.53699,1370.098,891.0552,31.65637,14.53622,0
